i just went mad genius in my hotel room listening to all of the unreleased music i’ve made over the past 12 months. there is a reason for everything
on the cusp
hello twitter
yay see u der
hello 💕
whatever you’re feeling is alright
i miss u guys.  i know i’ve been quiet.  working on a million things that i’m so so proud of.
come back into my life
kindly fuck out of my life :)
hahah yoooooo
😂😂😂
how can u miss someone you’ve never met before
i saw u in a dream
s/o @rickyjamesspeak
now ur just a stranger with all my secrets
hellooooo amsterdam tour starts tonight   !
europe r u ready
i smile
pop culture is not culture
i see right through u
i’m dead
👋🏼
like u can fit many other whales in that blowhole and that just doesn’t sound safe
what species bruv i’m doubting bc that’s a biiiiiig hole
i do not buy this.  what regulating organization is counting these pleats ??
rly???
gtfo
if the ice melts when you swallow are u still eating ice or drinking water??
off to a rough start
ready set go
some1 wow me with a random fact
we were too young
so thankful for all of you 💕
steps forward
u da man arjan
even in the deepest bits of a shallow love
nothing will change the way i used to feel
accept the moment of tonight at least
NEW YORK
so fking cute i’m happy for u guys 💕
let it be what it is
20 shows down in one month... i’m exhausted but so excited for these last three.  atlanta
stop watering dead plants
i would still do anything for you
firefly
desire
thinking 2 much
selfish
comethru
twitter won’t let me do a poll with 5 options
it gets better with time
toronto 💕
acid rap forever
i’m gonna steal the declaration of independence
wtf when did this get 10k likes 😅😅
fresh out of fucks forever
walks are overrated let’s just drive
life is weird
also i leave for tour in less than a week clap twice if you’re excited 👏🏼👏🏼
i just went mad genius in my hotel room listening to all of the unreleased music i’ve made over the past 12 months. there is a reason for everything
on the cusp
hello twitter
yay see u der
hello 💕
whatever you’re feeling is alright
i miss u guys.  i know i’ve been quiet.  working on a million things that i’m so so proud of.
come back into my life
kindly fuck out of my life :)
hahah yoooooo
😂😂😂
how can u miss someone you’ve never met before
i saw u in a dream
s/o @rickyjamesspeak
now ur just a stranger with all my secrets
hellooooo amsterdam tour starts tonight   !
europe r u ready
i smile
pop culture is not culture
i see right through u
i’m dead
👋🏼
like u can fit many other whales in that blowhole and that just doesn’t sound safe
what species bruv i’m doubting bc that’s a biiiiiig hole
i do not buy this.  what regulating organization is counting these pleats ??
rly???
gtfo
if the ice melts when you swallow are u still eating ice or drinking water??
off to a rough start
ready set go
some1 wow me with a random fact
we were too young
so thankful for all of you 💕
steps forward
u da man arjan
even in the deepest bits of a shallow love
nothing will change the way i used to feel
accept the moment of tonight at least
NEW YORK
so fking cute i’m happy for u guys 💕
let it be what it is
20 shows down in one month... i’m exhausted but so excited for these last three.  atlanta
stop watering dead plants
i would still do anything for you
firefly
desire
thinking 2 much
selfish
comethru
twitter won’t let me do a poll with 5 options
it gets better with time
toronto 💕
acid rap forever
i’m gonna steal the declaration of independence
wtf when did this get 10k likes 😅😅
fresh out of fucks forever
walks are overrated let’s just drive
life is weird
also i leave for tour in less than a week clap twice if you’re excited 👏🏼👏🏼
comethru hit a million plays in 5 days.  that’s a first.  idk what else to really say
cucumber is a fruit
do u believe in love
pls tell me this isn’t true
anyone who knows what love is will understand
i wanna b forever on ur mind
stop making stupid ppl famous
we were a work of art
hi jw who’s coming to see me on tour this fall
birthday that is
have a happy one!
ur thinking too much bby
i wrote a song about u oops
anyway
i found u
vintage jerry
there’s more here
i see u bb
come squad it’s not that hard kumquats in my backyard
jerry squad wya
my heart is overflowing
i should be the one thanking u
stay young for the summer
writers block was real but i rly got through it this time.  words can’t explain how excited i am to share this music w u guys
stay w me
ruin my life
i love the thought of being with u or maybe it’s the thought of not being so alone
u are a work of art
the past 2 days i’ve woken up with a heavy heart and no idea what to say.  rest in peace x. doesn’t matter who you are
“public figure”
verified mffffff about time
time to lock myself in my basement and write music for the foreseeable future ✌🏼
firefly tomorrow - it’ll be my first festival performance ever - i’m so fucking hyped u guys
ppl need to stop acting like money is the key to happiness
fuck my sweatshirt u can keep it
we actually just realized this like yesterday lmao
u r overrated
why do i still have dreams about u
ur the best ‘lil’
only u can fuck me up
idk how but i just graduated college 😊
