"That makes sense! I guess I would just like a clean way of having compiled PDFs (at least a """"master version"""") that is automatically updated at the same URL. Maybe CI will end up being the best option in the end"
I have a @github repository linked to an @overleaf project
Day 4 of trying to get the LaTeX source of my manuscript
I mean you can easily do it in 1 line of actual code and 2 import lines in Python if you wanted to...?  from seaborn import lmplot from pandas import read_csv lmplot(x='x'
Yes
😂😂
Ah
Yes it can
"No worries! My solution for the time being is to just create a """"Current"""" folder so it's easy for me to see just what I'm actively working on by going there. Multiple folders per document helps me keep them organized nicely. Thanks for the excellent product :-)"
"@overleaf Why does archiving a v2 project remove its folder affiliation? It would be useful to be able to archive old projects without losing metadata regarding what category of document it is (I have stuff organized in folders like """"Books"
Violin plots are the way to go! So beautiful and so descriptive
This is awesome! Would definitely be interested in collaboration if you ever wanna implement some of the content on Stepik (e.g. the intro to R programming)
Hahahaha I couldn't help but chuckle
Awesome
"I would be a bit worried about the """"yes"""" responses. """"Sure"
I've been using Tenzar for a couple of projects
The Mac coder's WD-40 and duct tape 😂
31.5 GB!! Dang hahahaha that's crazy
Tweeting limited and discouraged? That defeats the whole point of the conference
Why can't everybody just use LaTeX 😢
Hmm that's interesting. I think it would be good if it was explicitly mentioned as a route to satisfying the service requirement
So I agree it's something universities and journals will need to hash out
I'm still a PhD candidate so I can't speak to this
What I really like about conferences
I can handle new
My reaction when someone sends me figures not created using Seaborn 😂
Even just a redirect to a CV that they keep up-to-date would be sufficient. My dad's not in academia
Same
I feel like people don't usually tweet about Bioinformatics tools unless they're complaining about them though
Awesome
I didn't investigate too deeply
Would you be interested in collaborating to build a series of online auto-graded coding challenges to accompany your course
Ah
Ah
What's the benefit of this over simply using Google Docs to write/share the document? Genuinely interested as this is pretty cool!
I'm at UCSD working on phylogenetics! Would be very interested in potential collaborations (as well as to show you around if you're new to the area)!
I think AI would be more appropriate for that
What are you interested in? I think it's important to decide what types of problems excite you the most
Ah interesting
Only like 800 episodes to go 😂😂
You should check out the @stepikorg platform! Auto-graded coding challenges/quizzes/activities embedded directly within content delivery
Also be sure to check out @stepikorg ! We develop all of our course content on there. Auto-graded code challenges that can be solved directly in the web browser/app
Perhaps it's a tactic to divert attention away from the morning's self-incriminating tweet
@air_caudal you in high school lmao
"Really? That's strange. I thought most journals had a """"View Metrics"""" button on each paper that uses @altmetric to provide these data (at least # of PDF downloads). I know @systbiol and @biorxivpreprint definitely do off the top of my head"
Right
PREACH 🙌
Laptop died and I forgot my Europe adapter so I was using the hotel computer to SSH into our cluster to debug
I was looking forward to your talk since registering
I should compute a p-value on it 😂
Literally the only person to be pulled aside by security and asked a bunch of questions about my travel intentions while in line to board a WowAir flight at @flyLAXairport while en route to present my research at #AIDS2018 🙃 Sorry I forgot to shave this morning?
Nevertheless
No worries! I avoid making copies to keep things fast/simple for users to modify
What would you like to use to access the node? I.e.
You could do something like:  mrca = tree.mrca(nodes) mrca.label = my_label  mrca() returns the node itself
"I'm glad you're liking it! Can you expand on what you mean by """"labeling"""" and """"replacing it""""? Hopefully I can help!"
BEAST 3: Rise of the Machines
This was on the @SDSC_UCSD (I believe on Comet and TSCC)
"I think the difficulties arose from the strict security of our HPC cluster. I was getting """"Configuration disallows users from running directory based containers"""" when doing """"singularity shell"""" directly on the docker:// string"
@mybinderteam This seems really cool! Just curious: if the developer has the Dockerfile already
Great
I work with Pavel Pevzner and @PhillipCompeau on innovative online Bioinformatics/CS education. Would an abstract about that work be appropriate for the conference? I also have algorithmic research in phylogenetics that I could submit if not
I'm sorry
It took me a long time to even interpret what was going on 😂 they could have so easily just plotted 3 kernel density estimates and made such a clean figure
Finally made it to Tokyo
Sounds good!
I'm leaving for Tokyo tomorrow and will get there around 3:45 PM their time! We should meet up after conference registration!
Any other algorithm problems at hand? I might be able to help lol I wrote a textbook on data structures
Not quite papers
+1
"I'm in the process of writing one! It'll be on the @stepikorg platform and will be similar in feel to the """"Bioinformatics Algorithms"""" courses by @PhillipCompeau and Pavel Pevzner. I'll likely be focusing on mathematical models of evolution (phylogenetic and sequence)"
The file extension was .js and there were some other things I wanted to clean up. I've created a Pull Request on the GitHub repo with my fixes/cleanups
Why not create a GitHub Pages site to host it automatically from the GitHub repo? I created a pull request (requires a .nojekyll file to create properly)
That's a good question! TreeSwift can't compare different trees (only traverse/manipulate a single tree)
can they now determine if I'm Genovian royalty?
NegativeBinomial(r
I'm one of the developers of the Bioinformatics Algorithms MOOC series with Pavel Pevzner and @PhillipCompeau
It seems as though the problem was pushing too large of a commit. Instead
Woops didn't see this! It's a pretty hectic next couple of weeks
hahaha dude we still gotta get that beer! hmu when you're free!
By the way
lmao hahahaha
thank you!!!
Thank you! I'm glad you enjoyed it!
I used this when building datasets for a data structures course I taught. Useful reference! Pro-tip: Download the list of bad words
See my talk tomorrow to learn about our online courses and how to use our content in your class! 10:40AM Terrace 1 #ISMB2017 #ISMBECCB
I'll be there! Looking forward to the event!
Thank you! I'm glad you enjoyed it!
@ArturoIvanSD At the very end of the night
"@ArturoIvanSD """"DUDE where's Angel"""" """"Angel already drove home"""" """"oh okay"""" *10 minutes later* """"DUDE where's Angel"""" hahahahaha"
@noralizcm @karlaa40 thanks!!!! :D
@karlaa40 THANKSSSSS :D sorry i don't check twitter! so about the 3-in-1.....
@karlaa40 soooo 3-in-1 burritos on you o que
@happyKelss soooooo...... how do I get in on these free tacos...?
@YoungSuavs Thanks man
@YoungSuavs dude I feel you
@amandawiebke I barely remembered just now that I made a Twitter hahahahaha EXPANDING MY SOCIAL NETWORKS HOMIE!!!
@happyKelss I barely remembered just now that I made a Twitter hahahahaha sorry for the lag! thanks :)
Good luck!!
Oof yeah that sounds way better 😂
The course on @Codecademy !
Gzipped TSVs so I can easily zcat -> cut -> sort/uniq/sed/tr/etc. easily to come up with summary statistics quickly from the command line. Plus
Thanks!!
Thanks
Thanks man!! Come visit SD!
Thank you!
Hahahaha no worries
Thank you!!
Thanks man :') dude I'm teaching SPIS this year
Thank you
Thank you!!
Found out I was awarded the first grant of my academic career earlier today 😄😄😄😄😄😄
Awesome! I think I'll order one then!
I'm looking at your other pics and I wanna grab one! I remember hearing a while back that unofficial docks were frying Switches because of the charger. Has that stuff been resolved now? Any worry about potential brick with this one?
No LTT plots?
Something I've been doing to simplify a complex plot is to first present the axes with nothing plotted and describe
That was super baller
I graduated before either of my PhD advisors made Twitters 😭😭😭 but they were both amazing and I am so grateful for both of their mentorship
I would imagine the UCs and Stanford would be good places to look! I'm at @UCSanDiego
Had my music on shuffle
Congrats! @mike_schatz is awesome!
Actually
I think Mendeley has the shared project library feature
That's good to know! What made you transfer
I personally really like Mendeley. Lots of people seem to be switching to Zotero
Make sure your working style fits with that of your potential advisor! Some people prefer a lot of structure
I think they replaced it with Microsoft Edge a few years back
Just skimmed the git2rdata website
How large are the data? Doesn't GitHub explicitly want users to not do this? Or does it utilize GitHub LFS?
Sounds like a great use-case for @stepikorg
+1 for learning to code on @Raspberry_Pi and other low-cost options. Plus
What's a research question you find interesting and how would you approach investigating it?
"Correct: """"high quality"""" has unlimited storage"
Thank you!! :)
Thank you!!
Thanks man!!
Hahaha thanks man!!
Thank you!!!
Thanks bro!!! :')
I saw your book at @BNBuzz and it was awesome seeing a book written by someone I know! Awesome work Sarah!!
Welcome to @UCSanDiego!!
"This reminds me of the South Park episode about ISPs. """"Oh geez we'd LOVE to help"""" 😂 I agree that """"trying"""" sounds like a cop-out without a specific definition of what exactly """"try"""" actually means"
Ah yup
Why not have an HTTP server running on the machine (e.g. the simple one built into Python) so you can just point to the report's URL
Payment for non-printed supplement? That makes no sense to me
Thank you!!
Thank you! :-)
Sounds great
For saves
Thank you!!!
Thanks!!!!
♥️♥️♥️ making us proud :')
I feel forgotten 😭
YOU GOT THIS BROBEANS 🔥🔥🔥🔥
Welcome to San Diego! @Scripps_Ocean is great! I used to work in a lab there
By performance
I use IQ-TREE when I can
Woops
Woops
Luckily
Ah good to know
I'm letting it air-dry upside down on some paper towels for a day
Water just spilled on my MacBook Air in the midst of making my thesis defense slides 😭😭😭 This is the stuff of nightmares
Yeah I totally feel that! I know X-plore has a Sort by Size feature
"Is anyone able to build images on #DockerHub right now? My builds have been stuck in """"Pending"""" for like 3 hours now. Last time I built an image was ~6 months ago"
I love that my Bioinformatics research is all done remotely from the comfort of my apartment
Lmao no worries brobeans!
Dissertation-writing has killed all of my self control. I got TapEx like 3 times in the past week 😂
I'll be starting as an Assistant Teaching Professor this Fall and would love to collaborate! Not looking for a job
Also
Ah yeah
Any way to automate the sequence of programs
The Twitter account says this
Trick question: @Jens_Luebeck is a bot
Gonna miss you
That would be great! I've been meaning to meet with @jeetsukumaran
Thank you!!
Thank you!!
Thank you!!
Congrats man!!! Making me proud :')
Thanks man!!
Thanks!! :-)
Thank you!!! :-)
Thanks Ana!!!
Thank you!!! It means a lot :-)
Thank you!!
Forgot to spread this to my Twitterverse
Beware that the legality of DRM removal is a somewhat grey area (even if for personal use and not for distribution)
*ISCB :-)
Sounds like this should be your side hustle 😂😂
Just contributed! :-)
Welcome to @ucsdbe! It's an excellent department!
That's true
Congrats and welcome!
😂😂
When you're trying to learn about the Kendall rank correlation coefficient
Hahahaha I agree
Yeah I don't understand this era of clickbait hype. Sometimes the paper on the other end of the overhyped tweet/article is actually pretty interesting
@erfansayyari We should get the Mirarab Lab to have an outing like this 😂
Any reason why you recommend deploying on a webserver/localhost instead of just using GitHub Pages? I remember the last exploit worked from GitHub Pages
Congrats on the nomination
Most of my tools primarily involve tree traversal algorithms that include a sense of time or distance
That's awesome!!
Check out the Bioinformatics booth set up by @UCSanDiego Bioinformatics graduate and undergraduate students!
Glad to hear it :-)
🔥🔥🔥
Okay that's good
My thoughts (or at least hopes) exactly :-)
For my main PhD project
Glad you figured it out :-)
HINT: Because rand is sampling uniformly between 0 and RAND_MAX
The flipCoin function can only return 1 or 0
LOL curse you hachimoji!!
Definitely true! The proper visualization choice depends on the dataset and the context
I personally prefer violin plots
Literally what I'm doing right now 😂😂
While submitting a Letter of Recommendation for a Business Analytics M.S. program
That's true! I want to clarify that
The Graduate Bioinformatics Council (GBIC) has one that isn't really used (@gbicucsd)
If I'm writing in @googledocs
I think all projects that aren't restricted for some reason should be on GitHub. Even projects that do have privacy restrictions
I personally like the idea of showing all code (if it's not for a private project). If a coder has the ability to know when their code is unrefined
"Also """"I reinvented the FASTA-parsing wheel incorrectly"""" bugs"
Briefly skimming a potential interviewee's @github  repo is my favorite! If they don't have one
It's working for me as well
Was @Wolfram_Alpha able to help? That's what I use to see if a series converges and whatnot (pretty much any equation stuff I do lol)
I'd definitely recommend getting on the @salkinstitute SalkEducation email list! I've volunteered quite a bit through them
Great! Sending you an email right now. Thanks!
Also
Interesting. I imagine you would need to show positive preliminary results to successfully apply for grants to pay for data access; have you found the small public datasets to give you strong enough statistical power for that?
I'm a Bioinformatics Ph.D. candidate at UCSD (focus on algorithms)
Congrats!!
These look awesome
Good luck!!!
Not a movie
I totally forgot about Monster Boy and the Cursed Kingdom with all the Pokemon/Smash/etc. hype! It's back on the top of my list!
It's pretty amazing! An added bonus is that you can have shared folders
Any reason why you don't use @mendeley_com? You can create folders
No problem! :-)
@FolkerMeyer
By the way
You got this!
We're unfortunately living in a time of click bait articles that don't actually contain any information 😑
Comic Sans 😱😱
@overleaf has been great for me!
This is absolutely horrifying. Why has @UCIrvine not addressed this? I haven't seen any public comments about this; am I missing something?
I also found the PDF because I wanted to know what exactly he was referencing in the letter
I was premed until my senior year of undergrad
"Or rasterizing vector graphics in your figures 🙃 """"Low-resolution figures"""" is a reviewer comment I've received multiple times"
That would make sense! If you make a single master spreadsheet yourself
Totally unrelated
If you're using Gmail or some other web email with permalinks
I'm getting the same error
In the case where an external lookup table is required
In the case where an external lookup table is required
Thanks man!!
Got my first tenure-track Assistant Professor interview invite!!!!
Awesome!! Definitely feel free to ping me at some point if you end up wanting to try something out!
Oh wow! Welcome to San Diego! I'll email you to figure it out!
Hahaha but we really should! I work a lot with Christine Alvarado
Wait
Wow
Interesting
But I really like that LeanPub can export an actual ebook file. Did you all have to do anything manual for that
Wanna chat after the talks tonight? I just skimmed your course on my phone
I haven't played with @leanpub though
I met him briefly
@nmmsv You're famous!
Just landed at JFK
I agree! Sorry for the delayed response to your email
I usually have a JSON or CSV with metadata
Actually
(or if @overleaf had a permalink to the current version PDF in a given repo ❤️❤️)
"That makes sense! I guess I would just like a clean way of having compiled PDFs (at least a """"master version"""") that is automatically updated at the same URL. Maybe CI will end up being the best option in the end"
I have a @github repository linked to an @overleaf project
Day 4 of trying to get the LaTeX source of my manuscript
I mean you can easily do it in 1 line of actual code and 2 import lines in Python if you wanted to...?  from seaborn import lmplot from pandas import read_csv lmplot(x='x'
Yes
😂😂
Ah
Yes it can
"No worries! My solution for the time being is to just create a """"Current"""" folder so it's easy for me to see just what I'm actively working on by going there. Multiple folders per document helps me keep them organized nicely. Thanks for the excellent product :-)"
"@overleaf Why does archiving a v2 project remove its folder affiliation? It would be useful to be able to archive old projects without losing metadata regarding what category of document it is (I have stuff organized in folders like """"Books"
Violin plots are the way to go! So beautiful and so descriptive
This is awesome! Would definitely be interested in collaboration if you ever wanna implement some of the content on Stepik (e.g. the intro to R programming)
Hahahaha I couldn't help but chuckle
Awesome
"I would be a bit worried about the """"yes"""" responses. """"Sure"
I've been using Tenzar for a couple of projects
The Mac coder's WD-40 and duct tape 😂
31.5 GB!! Dang hahahaha that's crazy
Tweeting limited and discouraged? That defeats the whole point of the conference
Why can't everybody just use LaTeX 😢
Hmm that's interesting. I think it would be good if it was explicitly mentioned as a route to satisfying the service requirement
So I agree it's something universities and journals will need to hash out
I'm still a PhD candidate so I can't speak to this
What I really like about conferences
I can handle new
My reaction when someone sends me figures not created using Seaborn 😂
Even just a redirect to a CV that they keep up-to-date would be sufficient. My dad's not in academia
Same
I feel like people don't usually tweet about Bioinformatics tools unless they're complaining about them though
Awesome
I didn't investigate too deeply
Would you be interested in collaborating to build a series of online auto-graded coding challenges to accompany your course
Ah
Ah
What's the benefit of this over simply using Google Docs to write/share the document? Genuinely interested as this is pretty cool!
I'm at UCSD working on phylogenetics! Would be very interested in potential collaborations (as well as to show you around if you're new to the area)!
I think AI would be more appropriate for that
What are you interested in? I think it's important to decide what types of problems excite you the most
Ah interesting
Only like 800 episodes to go 😂😂
You should check out the @stepikorg platform! Auto-graded coding challenges/quizzes/activities embedded directly within content delivery
Also be sure to check out @stepikorg ! We develop all of our course content on there. Auto-graded code challenges that can be solved directly in the web browser/app
Perhaps it's a tactic to divert attention away from the morning's self-incriminating tweet
@air_caudal you in high school lmao
"Really? That's strange. I thought most journals had a """"View Metrics"""" button on each paper that uses @altmetric to provide these data (at least # of PDF downloads). I know @systbiol and @biorxivpreprint definitely do off the top of my head"
Right
PREACH 🙌
Laptop died and I forgot my Europe adapter so I was using the hotel computer to SSH into our cluster to debug
I was looking forward to your talk since registering
I should compute a p-value on it 😂
Literally the only person to be pulled aside by security and asked a bunch of questions about my travel intentions while in line to board a WowAir flight at @flyLAXairport while en route to present my research at #AIDS2018 🙃 Sorry I forgot to shave this morning?
Nevertheless
No worries! I avoid making copies to keep things fast/simple for users to modify
What would you like to use to access the node? I.e.
You could do something like:  mrca = tree.mrca(nodes) mrca.label = my_label  mrca() returns the node itself
"I'm glad you're liking it! Can you expand on what you mean by """"labeling"""" and """"replacing it""""? Hopefully I can help!"
BEAST 3: Rise of the Machines
This was on the @SDSC_UCSD (I believe on Comet and TSCC)
"I think the difficulties arose from the strict security of our HPC cluster. I was getting """"Configuration disallows users from running directory based containers"""" when doing """"singularity shell"""" directly on the docker:// string"
@mybinderteam This seems really cool! Just curious: if the developer has the Dockerfile already
Great
I work with Pavel Pevzner and @PhillipCompeau on innovative online Bioinformatics/CS education. Would an abstract about that work be appropriate for the conference? I also have algorithmic research in phylogenetics that I could submit if not
I'm sorry
It took me a long time to even interpret what was going on 😂 they could have so easily just plotted 3 kernel density estimates and made such a clean figure
Finally made it to Tokyo
Sounds good!
I'm leaving for Tokyo tomorrow and will get there around 3:45 PM their time! We should meet up after conference registration!
Any other algorithm problems at hand? I might be able to help lol I wrote a textbook on data structures
Not quite papers
+1
"I'm in the process of writing one! It'll be on the @stepikorg platform and will be similar in feel to the """"Bioinformatics Algorithms"""" courses by @PhillipCompeau and Pavel Pevzner. I'll likely be focusing on mathematical models of evolution (phylogenetic and sequence)"
The file extension was .js and there were some other things I wanted to clean up. I've created a Pull Request on the GitHub repo with my fixes/cleanups
Why not create a GitHub Pages site to host it automatically from the GitHub repo? I created a pull request (requires a .nojekyll file to create properly)
That's a good question! TreeSwift can't compare different trees (only traverse/manipulate a single tree)
can they now determine if I'm Genovian royalty?
NegativeBinomial(r
I'm one of the developers of the Bioinformatics Algorithms MOOC series with Pavel Pevzner and @PhillipCompeau
It seems as though the problem was pushing too large of a commit. Instead
Woops didn't see this! It's a pretty hectic next couple of weeks
hahaha dude we still gotta get that beer! hmu when you're free!
By the way
lmao hahahaha
thank you!!!
Thank you! I'm glad you enjoyed it!
I used this when building datasets for a data structures course I taught. Useful reference! Pro-tip: Download the list of bad words
See my talk tomorrow to learn about our online courses and how to use our content in your class! 10:40AM Terrace 1 #ISMB2017 #ISMBECCB
I'll be there! Looking forward to the event!
Thank you! I'm glad you enjoyed it!
@ArturoIvanSD At the very end of the night
"@ArturoIvanSD """"DUDE where's Angel"""" """"Angel already drove home"""" """"oh okay"""" *10 minutes later* """"DUDE where's Angel"""" hahahahaha"
@noralizcm @karlaa40 thanks!!!! :D
@karlaa40 THANKSSSSS :D sorry i don't check twitter! so about the 3-in-1.....
@karlaa40 soooo 3-in-1 burritos on you o que
@happyKelss soooooo...... how do I get in on these free tacos...?
@YoungSuavs Thanks man
@YoungSuavs dude I feel you
@amandawiebke I barely remembered just now that I made a Twitter hahahahaha EXPANDING MY SOCIAL NETWORKS HOMIE!!!
@happyKelss I barely remembered just now that I made a Twitter hahahahaha sorry for the lag! thanks :)
Good luck!!
Oof yeah that sounds way better 😂
The course on @Codecademy !
Gzipped TSVs so I can easily zcat -> cut -> sort/uniq/sed/tr/etc. easily to come up with summary statistics quickly from the command line. Plus
Thanks!!
Thanks
Thanks man!! Come visit SD!
Thank you!
Hahahaha no worries
Thank you!!
Thanks man :') dude I'm teaching SPIS this year
Thank you
Thank you!!
Found out I was awarded the first grant of my academic career earlier today 😄😄😄😄😄😄
Awesome! I think I'll order one then!
I'm looking at your other pics and I wanna grab one! I remember hearing a while back that unofficial docks were frying Switches because of the charger. Has that stuff been resolved now? Any worry about potential brick with this one?
No LTT plots?
Something I've been doing to simplify a complex plot is to first present the axes with nothing plotted and describe
That was super baller
I graduated before either of my PhD advisors made Twitters 😭😭😭 but they were both amazing and I am so grateful for both of their mentorship
Good luck!!
Oof yeah that sounds way better 😂
The course on @Codecademy !
Gzipped TSVs so I can easily zcat -> cut -> sort/uniq/sed/tr/etc. easily to come up with summary statistics quickly from the command line. Plus
Thanks!!
Thanks
Thanks man!! Come visit SD!
Thank you!
Hahahaha no worries
Thank you!!
Thanks man :') dude I'm teaching SPIS this year
Thank you
Thank you!!
Found out I was awarded the first grant of my academic career earlier today 😄😄😄😄😄😄
Awesome! I think I'll order one then!
I'm looking at your other pics and I wanna grab one! I remember hearing a while back that unofficial docks were frying Switches because of the charger. Has that stuff been resolved now? Any worry about potential brick with this one?
No LTT plots?
Something I've been doing to simplify a complex plot is to first present the axes with nothing plotted and describe
That was super baller
I graduated before either of my PhD advisors made Twitters 😭😭😭 but they were both amazing and I am so grateful for both of their mentorship
Good luck!!
Oof yeah that sounds way better 😂
The course on @Codecademy !
Gzipped TSVs so I can easily zcat -> cut -> sort/uniq/sed/tr/etc. easily to come up with summary statistics quickly from the command line. Plus
Thanks!!
Thanks
Thanks man!! Come visit SD!
Thank you!
Hahahaha no worries
Thank you!!
Thanks man :') dude I'm teaching SPIS this year
Thank you
Thank you!!
Found out I was awarded the first grant of my academic career earlier today 😄😄😄😄😄😄
Awesome! I think I'll order one then!
I'm looking at your other pics and I wanna grab one! I remember hearing a while back that unofficial docks were frying Switches because of the charger. Has that stuff been resolved now? Any worry about potential brick with this one?
No LTT plots?
Something I've been doing to simplify a complex plot is to first present the axes with nothing plotted and describe
That was super baller
I graduated before either of my PhD advisors made Twitters 😭😭😭 but they were both amazing and I am so grateful for both of their mentorship
